# Weekly All Cause, Pneumonia, and Influenza Mortality for London, United Kingdom from 1842-1950.
# This spreadsheet was created 28 March 2011 by Kelly Hancock.
# From the 13th week of 1902 until the end of 1910 ""pneumonia"" becomes a summation of lobar, broncho, epidemic and not defined.
# From 1910 until 1940 ""pneumonia"" becomes a summation of broncho pneumonia, lobar pneumonia, and pneumonia type not distinguished.
# From 1940 on pneumonia is entered as pneumonia all forms and no longer requires summation.
year.from,month.from,day.from,year.to,month.to,day.to,week.number,numdate,death.all.causes.all.ages,influenza,pneumonia,,,,
1849,6,30,1849,7,7,27,1849.51506849315,1068,2,38,,,,
1849,7,7,1849,7,14,28,1849.53424657534,1368,0,52,,,,
1849,7,14,1849,7,21,29,1849.55342465753,1740,0,43,,,,
1849,7,21,1849,7,28,30,1849.57260273973,1930,0,39,,,,
1849,7,28,1849,8,4,31,1849.59178082192,1966,0,44,,,,
1849,8,4,1849,8,11,32,1849.61095890411,1908,0,45,,,,
1849,8,11,1849,8,18,33,1849.6301369863,2225,1,37,,,,
1849,8,18,1849,8,25,34,1849.64931506849,2454,2,40,,,,
1849,8,25,1849,9,1,35,1849.66849315068,2795,1,48,,,,
1849,9,1,1849,9,8,36,1849.68767123288,3182,0,45,,,,
1849,9,8,1849,9,15,37,1849.70684931507,2862,1,40,,,,
1849,9,15,1849,9,22,38,1849.72602739726,1967,1,48,,,,
1849,9,22,1849,9,29,39,1849.74520547945,1610,1,68,,,,
1849,9,29,1849,10,6,40,1849.76438356164,1288,2,71,,,,
1849,10,6,1849,10,13,41,1849.78356164384,1073,2,71,,,,
1849,10,13,1849,10,20,42,1849.80273972603,1026,0,80,,,,
1849,10,20,1849,10,27,43,1849.82191780822,902,2,61,,,,
1849,10,27,1849,11,3,44,1849.84109589041,836,3,70,,,,
1849,11,3,1849,11,10,45,1849.8602739726,892,2,76,,,,
1849,11,10,1849,11,17,46,1849.87945205479,877,5,56,,,,
1849,11,17,1849,11,24,47,1849.89863013699,876,4,82,,,,
1849,11,24,1849,12,1,48,1849.91780821918,930,0,94,,,,
1849,12,1,1849,12,8,49,1849.93698630137,1053,9,88,,,,
1849,12,8,1849,12,15,50,1849.95616438356,1002,5,90,,,,
1849,12,15,1849,12,22,51,1849.97534246575,1042,7,81,,,,
1849,12,22,1849,12,29,52,1849.99452054795,1048,8,69,,,,
1849,12,29,1850,1,5,1,1850.01369863014,1127,5,95,,,,
1850,1,5,1850,1,12,2,1850.03287671233,1060,6,83,,,,
1850,1,12,1850,1,19,3,1850.05205479452,1151,7,85,,,,
1850,1,19,1850,1,26,4,1850.07123287671,1020,2,78,,,,
1850,1,26,1850,2,2,5,1850.0904109589,1084,3,75,,,,
1850,2,2,1850,2,9,6,1850.1095890411,950,2,69,,,,
1850,2,9,1850,2,16,7,1850.12876712329,938,1,76,,,,
1850,2,16,1850,2,23,8,1850.14794520548,911,2,51,,,,
1850,2,23,1850,3,2,9,1850.16712328767,893,0,65,,,,
1850,3,2,1850,3,9,10,1850.18630136986,875,0,74,,,,
1850,3,9,1850,3,16,11,1850.20547945205,964,1,82,,,,
1850,3,16,1850,3,23,12,1850.22465753425,1018,2,90,,,,
1850,3,23,1850,3,30,13,1850.24383561644,1164,7,88,,,,
1850,3,30,1850,4,6,14,1850.26301369863,1122,8,86,,,,
1850,4,6,1850,4,13,15,1850.28219178082,891,4,72,,,,
1850,4,13,1850,4,20,16,1850.30136986301,866,3,64,,,,
1850,4,20,1850,4,27,17,1850.32054794521,795,4,49,,,,
1850,4,27,1850,5,4,18,1850.3397260274,817,2,65,,,,
1850,5,4,1850,5,11,19,1850.35890410959,834,4,56,,,,
1850,5,11,1850,5,18,20,1850.37808219178,865,2,63,,,,
1850,5,18,1850,5,25,21,1850.39726027397,856,2,49,,,,
1850,5,25,1850,6,1,22,1850.41643835616,735,2,42,,,,
1850,6,1,1850,6,8,23,1850.43561643836,839,1,45,,,,
1850,6,8,1850,6,15,24,1850.45479452055,800,2,39,,,,
1850,6,15,1850,6,22,25,1850.47397260274,775,1,47,,,,
1850,6,22,1850,6,29,26,1850.49315068493,955,1,35,,,,
1850,6,29,1850,7,6,27,1850.51232876712,792,0,28,,,,
1850,7,6,1850,7,13,28,1850.53150684932,771,0,42,,,,
1850,7,13,1850,7,20,29,1850.55068493151,858,1,45,,,,
1850,7,20,1850,7,27,30,1850.5698630137,898,2,30,,,,
1850,7,27,1850,8,3,31,1850.58904109589,917,0,28,,,,
1850,8,3,1850,8,10,32,1850.60821917808,995,0,32,,,,
1850,8,10,1850,8,17,33,1850.62739726027,874,0,28,,,,
1850,8,17,1850,8,24,34,1850.64657534247,905,2,29,,,,
1850,8,24,1850,8,31,35,1850.66575342466,878,0,33,,,,
1850,8,31,1850,9,7,36,1850.68493150685,892,1,31,,,,
1850,9,7,1850,9,14,37,1850.70410958904,929,0,40,,,,
1850,9,14,1850,9,21,38,1850.72328767123,857,1,37,,,,
1850,9,21,1850,9,28,39,1850.74246575342,979,2,36,,,,
1850,9,28,1850,10,5,40,1850.76164383562,892,0,47,,,,
1850,10,5,1850,10,12,41,1850.78082191781,831,2,40,,,,
1850,10,12,1850,10,19,42,1850.8,848,0,53,,,,
1850,10,19,1850,10,26,43,1850.81917808219,834,1,45,,,,
1850,10,26,1850,11,2,44,1850.83835616438,944,2,61,,,,
1850,11,2,1850,11,9,45,1850.85753424658,911,1,77,,,,
1850,11,9,1850,11,16,46,1850.87671232877,908,1,56,,,,
1850,11,16,1850,11,23,47,1850.89589041096,1015,3,94,,,,
1850,11,23,1850,11,30,48,1850.91506849315,861,2,67,,,,
1850,11,30,1850,12,7,49,1850.93424657534,1003,3,86,,,,
1850,12,7,1850,12,14,50,1850.95342465753,1090,1,113,,,,
1850,12,14,1850,12,21,51,1850.97260273973,1165,5,117,,,,
1850,12,21,1850,12,28,52,1850.99178082192,1167,5,90,,,,
1850,12,28,1851,1,4,1,1851.01095890411,1368,5,101,,,,
1851,1,4,1851,1,11,2,1851.0301369863,1012,9,96,,,,
1851,1,11,1851,1,18,3,1851.04931506849,1003,6,69,,,,
1851,1,18,1851,1,25,4,1851.06849315068,956,5,79,,,,
1851,1,25,1851,2,1,5,1851.08767123288,1031,6,76,,,,
1851,2,1,1851,2,8,6,1851.10684931507,1108,4,86,,,,
1851,2,8,1851,2,15,7,1851.12602739726,1036,3,73,,,,
1851,2,15,1851,2,22,8,1851.14520547945,1213,4,98,,,,
1851,2,22,1851,3,1,9,1851.16438356164,1144,8,104,,,,
1851,3,1,1851,3,8,10,1851.18356164384,1246,15,96,,,,
1851,3,8,1851,3,15,11,1851.20273972603,1400,38,123,,,,
1851,3,15,1851,3,22,12,1851.22191780822,1412,65,126,,,,
1851,3,22,1851,3,29,13,1851.24109589041,1416,37,117,,,,
1851,3,29,1851,4,5,14,1851.2602739726,1038,23,81,,,,
1851,4,5,1851,4,12,15,1851.27945205479,1030,20,85,,,,
1851,4,12,1851,4,19,16,1851.29863013699,974,12,52,,,,
1851,4,19,1851,4,26,17,1851.31780821918,1059,7,90,,,,
1851,4,26,1851,5,3,18,1851.33698630137,986,11,53,,,,
1851,5,3,1851,5,10,19,1851.35616438356,1041,6,77,,,,
1851,5,10,1851,5,17,20,1851.37534246575,999,7,77,,,,
1851,5,17,1851,5,24,21,1851.39452054795,1000,9,80,,,,
1851,5,24,1851,5,31,22,1851.41369863014,974,3,64,,,,
1851,5,31,1851,6,7,23,1851.43287671233,961,6,71,,,,
1851,6,7,1851,6,14,24,1851.45205479452,922,3,68,,,,
1851,6,14,1851,6,21,25,1851.47123287671,958,0,55,,,,
1851,6,21,1851,6,28,26,1851.4904109589,1030,1,56,,,,
1851,6,28,1851,7,5,27,1851.5095890411,1001,1,54,,,,
1851,7,5,1851,7,12,28,1851.52876712329,872,0,49,,,,
1851,7,12,1851,7,19,29,1851.54794520548,873,0,55,,,,
1851,7,19,1851,7,26,30,1851.56712328767,956,1,32,,,,
1851,7,26,1851,8,2,31,1851.58630136986,1006,2,33,,,,
1851,8,2,1851,8,9,32,1851.60547945205,1038,0,40,,,,
1851,8,9,1851,8,16,33,1851.62465753425,1061,0,38,,,,
1851,8,16,1851,8,23,34,1851.64383561644,948,1,22,,,,
1851,8,23,1851,8,30,35,1851.66301369863,1060,0,30,,,,
1851,8,30,1851,9,6,36,1851.68219178082,965,0,28,,,,
1851,9,6,1851,9,13,37,1851.70136986301,1022,0,25,,,,
1851,9,13,1851,9,20,38,1851.72054794521,1096,0,47,,,,
1851,9,20,1851,9,27,39,1851.7397260274,958,2,25,,,,
1851,9,27,1851,10,4,40,1851.75890410959,1004,0,43,,,,
1851,10,4,1851,10,11,41,1851.77808219178,949,1,55,,,,
1851,10,11,1851,10,18,42,1851.79726027397,976,1,55,,,,
1851,10,18,1851,10,25,43,1851.81643835616,973,2,45,,,,
1851,10,25,1851,11,1,44,1851.83561643836,843,1,39,,,,
1851,11,1,1851,11,8,45,1851.85479452055,981,1,76,,,,
1851,11,8,1851,11,15,46,1851.87397260274,1019,2,68,,,,
1851,11,15,1851,11,22,47,1851.89315068493,1129,3,105,,,,
1851,11,22,1851,11,29,48,1851.91232876712,1278,3,123,,,,
1851,11,29,1851,12,6,49,1851.93150684932,1315,7,133,,,,
1851,12,6,1851,12,13,50,1851.95068493151,1193,6,105,,,,
1851,12,13,1851,12,20,51,1851.9698630137,1202,5,110,,,,
1851,12,20,1851,12,27,52,1851.98904109589,1029,2,96,,,,
1851,12,27,1852,1,3,1,1852.00821917808,1296,6,96,,,,
1852,1,3,1852,1,10,2,1852.02739726027,1111,3,86,,,,
1852,1,10,1852,1,17,3,1852.04657534247,1090,2,70,,,,
1852,1,17,1852,1,24,4,1852.06575342466,1061,3,59,,,,
1852,1,24,1852,1,31,5,1852.08493150685,992,3,45,,,,
1852,1,31,1852,2,7,6,1852.10410958904,1006,0,53,,,,
1852,2,7,1852,2,14,7,1852.12328767123,970,4,54,,,,
1852,2,14,1852,2,21,8,1852.14246575342,1072,1,74,,,,
1852,2,21,1852,2,28,9,1852.16164383562,1069,5,67,,,,
1852,2,28,1852,3,6,10,1852.18082191781,1115,3,70,,,,
1852,3,6,1852,3,13,11,1852.2,1232,3,79,,,,
1852,3,13,1852,3,20,12,1852.21917808219,1208,4,83,,,,
1852,3,20,1852,3,27,13,1852.23835616438,1212,3,72,,,,
1852,3,27,1852,4,3,14,1852.25753424658,1323,2,80,,,,
1852,4,3,1852,4,10,15,1852.27671232877,1046,4,80,,,,
1852,4,10,1852,4,17,16,1852.29589041096,1088,6,77,,,,
1852,4,17,1852,4,24,17,1852.31506849315,1021,2,61,,,,
1852,4,24,1852,5,1,18,1852.33424657534,1026,6,67,,,,
1852,5,1,1852,5,8,19,1852.35342465753,966,2,62,,,,
1852,5,8,1852,5,15,20,1852.37260273973,1066,4,59,,,,
1852,5,15,1852,5,22,21,1852.39178082192,939,0,57,,,,
1852,5,22,1852,5,29,22,1852.41095890411,883,0,46,,,,
1852,5,29,1852,6,5,23,1852.4301369863,1000,1,58,,,,
1852,6,5,1852,6,12,24,1852.44931506849,898,0,43,,,,
1852,6,12,1852,6,19,25,1852.46849315068,899,2,39,,,,
1852,6,19,1852,6,26,26,1852.48767123288,987,2,54,,,,
1852,6,26,1852,7,3,27,1852.50684931507,986,0,48,,,,
1852,7,3,1852,7,10,28,1852.52602739726,1057,0,48,,,,
1852,7,10,1852,7,17,29,1852.54520547945,906,0,45,,,,
1852,7,17,1852,7,24,30,1852.56438356164,910,0,26,,,,
1852,7,24,1852,7,31,31,1852.58356164384,1040,1,32,,,,
1852,7,31,1852,8,7,32,1852.60273972603,1120,0,35,,,,
1852,8,7,1852,8,14,33,1852.62191780822,1085,0,31,,,,
1852,8,14,1852,8,21,34,1852.64109589041,1084,0,41,,,,
1852,8,21,1852,8,28,35,1852.6602739726,979,0,37,,,,
1852,8,28,1852,9,4,36,1852.67945205479,964,0,34,,,,
1852,9,4,1852,9,11,37,1852.69863013699,935,1,46,,,,
1852,9,11,1852,9,18,38,1852.71780821918,905,0,54,,,,
1852,9,18,1852,9,25,39,1852.73698630137,1075,1,67,,,,
1852,9,25,1852,10,2,40,1852.75616438356,1241,2,75,,,,
1852,10,2,1852,10,9,41,1852.77534246575,980,3,70,,,,
1852,10,9,1852,10,16,42,1852.79452054795,1079,3,97,,,,
1852,10,16,1852,10,23,43,1852.81369863014,1072,0,95,,,,
1852,10,23,1852,10,30,44,1852.83287671233,1087,4,109,,,,
1852,10,30,1852,11,6,45,1852.85205479452,1076,5,102,,,,
1852,11,6,1852,11,13,46,1852.87123287671,987,4,91,,,,
1852,11,13,1852,11,20,47,1852.8904109589,921,3,72,,,,
1852,11,20,1852,11,27,48,1852.9095890411,947,0,73,,,,
1852,11,27,1852,12,4,49,1852.92876712329,1039,1,69,,,,
1852,12,4,1852,12,11,50,1852.94794520548,1008,5,66,,,,
1852,12,11,1852,12,18,51,1852.96712328767,1023,4,71,,,,
1852,12,18,1852,12,25,52,1852.98630136986,855,7,46,,,,
1852,12,25,1853,1,1,1,1853.00547945205,1308,5,84,,,,
1853,1,1,1853,1,8,2,1853.02191780822,965,4,52,,,,
1853,1,8,1853,1,15,3,1853.04109589041,1001,3,58,,,,
1853,1,15,1853,1,22,4,1853.0602739726,994,2,58,,,,
1853,1,22,1853,1,29,5,1853.07945205479,1011,1,71,,,,
1853,1,29,1853,2,5,6,1853.09863013699,1220,3,95,,,,
1853,2,5,1853,2,12,7,1853.11780821918,1235,7,87,,,,
1853,2,12,1853,2,19,8,1853.13698630137,1328,4,90,,,,
1853,2,19,1853,2,26,9,1853.15616438356,1344,6,93,,,,
1853,2,26,1853,3,5,10,1853.17534246575,1427,4,108,,,,
1853,3,5,1853,3,12,11,1853.19452054795,1436,6,98,,,,
1853,3,12,1853,3,19,12,1853.21369863014,1274,2,101,,,,
1853,3,19,1853,3,26,13,1853.23287671233,1321,4,88,,,,
1853,3,26,1853,4,2,14,1853.25205479452,1748,3,122,,,,
1853,4,2,1853,4,9,15,1853.27123287671,1340,5,98,,,,
1853,4,9,1853,4,16,16,1853.2904109589,1243,1,89,,,,
1853,4,16,1853,4,23,17,1853.3095890411,1182,2,80,,,,
1853,4,23,1853,4,30,18,1853.32876712329,1089,3,75,,,,
1853,4,30,1853,5,7,19,1853.34794520548,1159,0,83,,,,
1853,5,7,1853,5,14,20,1853.36712328767,1099,2,86,,,,
1853,5,14,1853,5,21,21,1853.38630136986,1098,2,71,,,,
1853,5,21,1853,5,28,22,1853.40547945205,1128,2,57,,,,
1853,5,28,1853,6,4,23,1853.42465753425,1023,2,42,,,,
1853,6,4,1853,6,11,24,1853.44383561644,1007,0,62,,,,
1853,6,11,1853,6,18,25,1853.46301369863,924,0,45,,,,
1853,6,18,1853,6,25,26,1853.48219178082,990,0,41,,,,
1853,6,25,1853,7,2,27,1853.50136986301,1108,0,54,,,,
1853,7,2,1853,7,9,28,1853.52054794521,925,1,41,,,,
1853,7,9,1853,7,16,29,1853.5397260274,904,1,38,,,,
1853,7,16,1853,7,23,30,1853.55890410959,971,0,32,,,,
1853,7,23,1853,7,30,31,1853.57808219178,1004,0,26,,,,
1853,7,30,1853,8,6,32,1853.59726027397,991,2,39,,,,
1853,8,6,1853,8,13,33,1853.61643835616,984,0,27,,,,
1853,8,13,1853,8,20,34,1853.63561643836,1032,1,35,,,,
1853,8,20,1853,8,27,35,1853.65479452055,1021,0,32,,,,
1853,8,27,1853,9,3,36,1853.67397260274,1029,0,36,,,,
1853,9,3,1853,9,10,37,1853.69315068493,1015,0,44,,,,
1853,9,10,1853,9,17,38,1853.71232876712,949,0,48,,,,
1853,9,17,1853,9,24,39,1853.73150684932,969,1,63,,,,
1853,9,24,1853,10,1,40,1853.75068493151,1212,3,52,,,,
1853,10,1,1853,10,8,41,1853.7698630137,1001,0,75,,,,
1853,10,8,1853,10,15,42,1853.78904109589,1039,1,79,,,,
1853,10,15,1853,10,22,43,1853.80821917808,1054,1,79,,,,
1853,10,22,1853,10,29,44,1853.82739726027,1144,2,83,,,,
1853,10,29,1853,11,5,45,1853.84657534247,1112,0,84,,,,
1853,11,5,1853,11,12,46,1853.86575342466,1192,1,87,,,,
1853,11,12,1853,11,19,47,1853.88493150685,1162,2,92,,,,
1853,11,19,1853,11,26,48,1853.90410958904,1339,5,124,,,,
1853,11,26,1853,12,3,49,1853.92328767123,1414,5,143,,,,
1853,12,3,1853,12,10,50,1853.94246575342,1308,4,142,,,,
1853,12,10,1853,12,17,51,1853.96164383562,1358,5,121,,,,
1853,12,17,1853,12,24,52,1853.98082191781,1399,1,110,,,,
1853,12,24,1853,12,31,53,1854,1656,3,118,,,,
1853,12,31,1854,1,7,1,1854.01917808219,1444,1,104,,,,
1854,1,7,1854,1,14,2,1854.03835616438,1492,5,114,,,,
1854,1,14,1854,1,21,3,1854.05753424658,1195,2,75,,,,
1854,1,21,1854,1,28,4,1854.07671232877,1178,2,84,,,,
1854,1,28,1854,2,4,5,1854.09589041096,1204,1,63,,,,
1854,2,4,1854,2,11,6,1854.11506849315,1178,3,76,,,,
1854,2,11,1854,2,18,7,1854.13424657534,1154,1,64,,,,
1854,2,18,1854,2,25,8,1854.15342465753,1334,1,82,,,,
1854,2,25,1854,3,4,9,1854.17260273973,1135,3,81,,,,
1854,3,4,1854,3,11,10,1854.19178082192,1343,0,103,,,,
1854,3,11,1854,3,18,11,1854.21095890411,1188,5,84,,,,
1854,3,18,1854,3,25,12,1854.2301369863,1200,2,95,,,,
1854,3,25,1854,4,1,13,1854.24931506849,1489,1,93,,,,
1854,4,1,1854,4,8,14,1854.26849315068,1149,4,72,,,,
1854,4,8,1854,4,15,15,1854.28767123288,1087,0,76,,,,
1854,4,15,1854,4,22,16,1854.30684931507,1193,3,83,,,,
1854,4,22,1854,4,29,17,1854.32602739726,1211,3,70,,,,
1854,4,29,1854,5,6,18,1854.34520547945,1263,2,98,,,,
1854,5,6,1854,5,13,19,1854.36438356164,1093,5,72,,,,
1854,5,13,1854,5,20,20,1854.38356164384,1188,1,68,,,,
1854,5,20,1854,5,27,21,1854.40273972603,1143,2,65,,,,
1854,5,27,1854,6,3,22,1854.42191780822,1090,2,66,,,,
1854,6,3,1854,6,10,23,1854.44109589041,1110,6,72,,,,
1854,6,10,1854,6,17,24,1854.4602739726,1085,5,73,,,,
1854,6,17,1854,6,24,25,1854.47945205479,1153,3,73,,,,
1854,6,24,1854,7,1,26,1854.49863013699,1290,1,63,,,,
1854,7,1,1854,7,8,27,1854.51780821918,984,0,61,,,,
1854,7,8,1854,7,15,28,1854.53698630137,1015,1,51,,,,
1854,7,15,1854,7,22,29,1854.55616438356,1008,2,45,,,,
1854,7,22,1854,7,29,30,1854.57534246575,1219,0,40,,,,
1854,7,29,1854,8,5,31,1854.59452054795,1456,1,32,,,,
1854,8,5,1854,8,12,32,1854.61369863014,1832,0,39,,,,
1854,8,12,1854,8,19,33,1854.63287671233,1833,1,31,,,,
1854,8,19,1854,8,26,34,1854.65205479452,2039,0,55,,,,
1854,8,26,1854,9,2,35,1854.67123287671,2515,0,33,,,,
1854,9,2,1854,9,9,36,1854.6904109589,3413,1,53,,,,
1854,9,9,1854,9,16,37,1854.7095890411,2836,0,56,,,,
1854,9,16,1854,9,23,38,1854.72876712329,2504,1,44,,,,
1854,9,23,1854,9,30,39,1854.74794520548,2216,1,69,,,,
1854,9,30,1854,10,7,40,1854.76712328767,1532,1,60,,,,
1854,10,7,1854,10,14,41,1854.78630136986,1394,2,65,,,,
1854,10,14,1854,10,21,42,1854.80547945205,1321,0,94,,,,
1854,10,21,1854,10,28,43,1854.82465753425,1228,2,95,,,,
1854,10,28,1854,11,4,44,1854.84383561644,1252,3,107,,,,
1854,11,4,1854,11,11,45,1854.86301369863,1160,4,105,,,,
1854,11,11,1854,11,18,46,1854.88219178082,1309,4,110,,,,
1854,11,18,1854,11,25,47,1854.90136986301,1262,6,121,,,,
1854,11,25,1854,12,2,48,1854.92054794521,1350,3,119,,,,
1854,12,2,1854,12,9,49,1854.9397260274,1331,1,124,,,,
1854,12,9,1854,12,16,50,1854.95890410959,1300,0,96,,,,
1854,12,16,1854,12,23,51,1854.97808219178,1291,2,103,,,,
1854,12,23,1854,12,30,52,1854.99726027397,1508,3,99,,,,
1854,12,30,1855,1,6,1,1855.01643835616,1404,6,109,,,,
1855,1,6,1855,1,13,2,1855.03561643836,1466,18,139,,,,
1855,1,13,1855,1,20,3,1855.05479452055,1549,22,125,,,,
1855,1,20,1855,1,27,4,1855.07397260274,1630,23,127,,,,
1855,1,27,1855,2,3,5,1855.09315068493,1604,7,139,,,,
1855,2,3,1855,2,10,6,1855.11232876712,1546,13,126,,,,
1855,2,10,1855,2,17,7,1855.13150684931,1475,10,114,,,,
1855,2,17,1855,2,24,8,1855.15068493151,1604,5,100,,,,
1855,2,24,1855,3,3,9,1855.1698630137,1560,3,128,,,,
1855,3,3,1855,3,10,10,1855.18904109589,1377,7,108,,,,
1855,3,10,1855,3,17,11,1855.20821917808,1425,9,135,,,,
1855,3,17,1855,3,24,12,1855.22739726027,1383,7,96,,,,
1855,3,24,1855,3,31,13,1855.24657534247,1604,2,113,,,,
1855,3,31,1855,4,7,14,1855.26575342466,1226,2,98,,,,
1855,4,7,1855,4,14,15,1855.28493150685,1347,2,92,,,,
1855,4,14,1855,4,21,16,1855.30410958904,1087,2,94,,,,
1855,4,21,1855,4,28,17,1855.32328767123,1132,2,65,,,,
1855,4,28,1855,5,5,18,1855.34246575342,1185,0,94,,,,
1855,5,5,1855,5,12,19,1855.36164383562,1183,2,95,,,,
1855,5,12,1855,5,19,20,1855.38082191781,1143,0,64,,,,
1855,5,19,1855,5,26,21,1855.4,1187,1,76,,,,
1855,5,26,1855,6,2,22,1855.41917808219,1073,1,81,,,,
1855,6,2,1855,6,9,23,1855.43835616438,1087,2,70,,,,
1855,6,9,1855,6,16,24,1855.45753424658,999,2,61,,,,
1855,6,16,1855,6,23,25,1855.47671232877,1075,1,57,,,,
1855,6,23,1855,6,30,26,1855.49589041096,1273,2,65,,,,
1855,6,30,1855,7,7,27,1855.51506849315,926,0,49,,,,
1855,7,7,1855,7,14,28,1855.53424657534,941,0,43,,,,
1855,7,14,1855,7,21,29,1855.55342465753,915,1,34,,,,
1855,7,21,1855,7,28,30,1855.57260273973,1036,1,29,,,,
1855,7,28,1855,8,4,31,1855.59178082192,963,0,26,,,,
1855,8,4,1855,8,11,32,1855.61095890411,993,1,33,,,,
1855,8,11,1855,8,18,33,1855.6301369863,1095,0,47,,,,
1855,8,18,1855,8,25,34,1855.64931506849,1003,0,35,,,,
1855,8,25,1855,9,1,35,1855.66849315068,1031,2,41,,,,
1855,9,1,1855,9,8,36,1855.68767123288,1015,0,39,,,,
1855,9,8,1855,9,15,37,1855.70684931507,1033,2,35,,,,
1855,9,15,1855,9,22,38,1855.72602739726,931,1,36,,,,
1855,9,22,1855,9,29,39,1855.74520547945,1160,0,45,,,,
1855,9,29,1855,10,6,40,1855.76438356164,951,0,46,,,,
1855,10,6,1855,10,13,41,1855.78356164384,870,2,48,,,,
1855,10,13,1855,10,20,42,1855.80273972603,927,0,43,,,,
1855,10,20,1855,10,27,43,1855.82191780822,903,0,45,,,,
1855,10,27,1855,11,3,44,1855.84109589041,919,1,59,,,,
1855,11,3,1855,11,10,45,1855.8602739726,986,0,70,,,,
1855,11,10,1855,11,17,46,1855.87945205479,975,0,69,,,,
1855,11,17,1855,11,24,47,1855.89863013699,1073,0,80,,,,
1855,11,24,1855,12,1,48,1855.91780821918,1124,0,84,,,,
1855,12,1,1855,12,8,49,1855.93698630137,1099,0,93,,,,
1855,12,8,1855,12,15,50,1855.95616438356,1271,2,105,,,,
1855,12,15,1855,12,22,51,1855.97534246575,1257,4,80,,,,
1855,12,22,1855,12,29,52,1855.99452054795,1485,0,107,,,,
1855,12,29,1856,1,5,1,1856.01369863014,1247,0,74,,,,
1856,1,5,1856,1,12,2,1856.03287671233,1100,1,78,,,,
1856,1,12,1856,1,19,3,1856.05205479452,1121,3,75,,,,
1856,1,19,1856,1,26,4,1856.07123287671,1029,3,69,,,,
1856,1,26,1856,2,2,5,1856.0904109589,949,1,56,,,,
1856,2,2,1856,2,9,6,1856.1095890411,1151,0,75,,,,
1856,2,9,1856,2,16,7,1856.12876712329,1036,3,64,,,,
1856,2,16,1856,2,23,8,1856.14794520548,1062,1,67,,,,
1856,2,23,1856,3,1,9,1856.16712328767,1029,3,62,,,,
1856,3,1,1856,3,8,10,1856.18630136986,1082,2,76,,,,
1856,3,8,1856,3,15,11,1856.20547945205,1118,2,92,,,,
1856,3,15,1856,3,22,12,1856.22465753425,1213,6,96,,,,
1856,3,22,1856,3,29,13,1856.24383561644,1396,0,80,,,,
1856,3,29,1856,4,5,14,1856.26301369863,1284,1,112,,,,
1856,4,5,1856,4,12,15,1856.28219178082,1115,1,82,,,,
1856,4,12,1856,4,19,16,1856.30136986301,1043,2,84,,,,
1856,4,19,1856,4,26,17,1856.32054794521,1048,0,85,,,,
1856,4,26,1856,5,3,18,1856.3397260274,1087,0,66,,,,
1856,5,3,1856,5,10,19,1856.35890410959,1154,3,75,,,,
1856,5,10,1856,5,17,20,1856.37808219178,1094,0,61,,,,
1856,5,17,1856,5,24,21,1856.39726027397,1041,0,81,,,,
1856,5,24,1856,5,31,22,1856.41643835616,1027,0,51,,,,
1856,5,31,1856,6,7,23,1856.43561643836,1068,1,53,,,,
1856,6,7,1856,6,14,24,1856.45479452055,1027,0,45,,,,
1856,6,14,1856,6,21,25,1856.47397260274,963,0,47,,,,
1856,6,21,1856,6,28,26,1856.49315068493,1118,1,55,,,,
1856,6,28,1856,7,5,27,1856.51232876712,1027,0,46,,,,
1856,7,5,1856,7,12,28,1856.53150684932,959,0,44,,,,
1856,7,12,1856,7,19,29,1856.55068493151,1018,0,53,,,,
1856,7,19,1856,7,26,30,1856.5698630137,995,0,42,,,,
1856,7,26,1856,8,2,31,1856.58904109589,1025,0,39,,,,
1856,8,2,1856,8,9,32,1856.60821917808,1232,0,31,,,,
1856,8,9,1856,8,16,33,1856.62739726027,1250,0,38,,,,
1856,8,16,1856,8,23,34,1856.64657534247,1122,0,43,,,,
1856,8,23,1856,8,30,35,1856.66575342466,1081,0,35,,,,
1856,8,30,1856,9,6,36,1856.68493150685,1100,0,33,,,,
1856,9,6,1856,9,13,37,1856.70410958904,1087,0,60,,,,
1856,9,13,1856,9,20,38,1856.72328767123,1064,0,59,,,,
1856,9,20,1856,9,27,39,1856.74246575342,1106,0,58,,,,
1856,9,27,1856,10,4,40,1856.76164383562,1071,1,68,,,,
1856,10,4,1856,10,11,41,1856.78082191781,939,1,74,,,,
1856,10,11,1856,10,18,42,1856.8,974,3,73,,,,
1856,10,18,1856,10,25,43,1856.81917808219,960,0,75,,,,
1856,10,25,1856,11,1,44,1856.83835616438,969,1,94,,,,
1856,11,1,1856,11,8,45,1856.85753424658,1006,1,90,,,,
1856,11,8,1856,11,15,46,1856.87671232877,1090,0,114,,,,
1856,11,15,1856,11,22,47,1856.89589041096,1261,1,110,,,,
1856,11,22,1856,11,29,48,1856.91506849315,1158,1,108,,,,
1856,11,29,1856,12,6,49,1856.93424657534,1318,2,125,,,,
1856,12,6,1856,12,13,50,1856.95342465753,1243,3,88,,,,
1856,12,13,1856,12,20,51,1856.97260273973,1060,1,93,,,,
1856,12,20,1856,12,27,52,1856.99178082192,1069,3,67,,,,
1856,12,27,1857,1,3,1,1857.01095890411,1469,4,96,,,,
1857,1,3,1857,1,10,2,1857.02739726027,1102,0,87,,,,
1857,1,10,1857,1,17,3,1857.04657534247,1140,4,77,,,,
1857,1,17,1857,1,24,4,1857.06575342466,1197,2,84,,,,
