# Daily mortality in Canada, 1951-1999
# These data were extracted by Junling Ma from the Canadian Mortality Database (CMD) at Statistics Canada in Ottawa in January 2005.  They were released from StatCan premises with the permission of Jean-Marie Berthelot.
# The data are aggregated across the entire country for each day
# Censored data (<3) are replaced by 1
# The data columns are: pop = population of Canada as a whole, acm = all-cause mortality, rcm = mortality from respiratory and circulatory causes and pim = mortality from pneumonia and influenza
# Junling Ma's original file Canada_daily is a space-delimited plain text file.  This spreadsheet was created by Laxmi Pandit in Nov 2007
year,month,day,numdate,pop,acm,rcm,pim
1952,8,7,1952.60274,14689967,319,164,9
1952,8,8,1952.60548,14691021,309,160,10
1952,8,9,1952.60822,14692076,334,159,8
1952,8,10,1952.61096,14693131,314,155,10
1952,8,11,1952.6137,14694185,304,148,7
1952,8,12,1952.61644,14695240,354,166,11
1952,8,13,1952.61918,14696295,337,157,6
1952,8,14,1952.62192,14697349,301,153,12
1952,8,15,1952.62466,14698404,349,169,8
1952,8,16,1952.6274,14699459,299,149,10
1952,8,17,1952.63014,14700513,314,142,4
1952,8,18,1952.63288,14701568,278,128,6
1952,8,19,1952.63562,14702622,290,139,4
1952,8,20,1952.63836,14703677,326,161,7
1952,8,21,1952.6411,14704732,313,163,7
1952,8,22,1952.64384,14705786,316,147,7
1952,8,23,1952.64658,14706841,306,130,3
1952,8,24,1952.64932,14707896,312,153,7
1952,8,25,1952.65205,14708950,316,147,10
1952,8,26,1952.65479,14710005,328,148,6
1952,8,27,1952.65753,14711060,338,149,6
1952,8,28,1952.66027,14712114,340,168,14
1952,8,29,1952.66301,14713169,340,171,14
1952,8,30,1952.66575,14714224,340,160,8
1952,8,31,1952.66849,14715278,330,159,9
1952,9,1,1952.67123,14716333,321,150,9
1952,9,2,1952.67397,14717387,324,162,6
1952,9,3,1952.67671,14718442,313,155,10
1952,9,4,1952.67945,14719497,277,132,10
1952,9,5,1952.68219,14720551,349,169,9
1952,9,6,1952.68493,14721606,306,149,10
1952,9,7,1952.68767,14722661,290,146,6
1952,9,8,1952.69041,14723715,291,155,14
1952,9,9,1952.69315,14724770,277,142,10
1952,9,10,1952.69589,14725825,333,150,13
1952,9,11,1952.69863,14726879,315,159,6
1952,9,12,1952.70137,14727934,345,172,14
1952,9,13,1952.70411,14728989,341,158,10
1952,9,14,1952.70685,14730043,321,159,12
1952,9,15,1952.70959,14731098,309,150,9
1952,9,16,1952.71233,14732153,289,141,10
1952,9,17,1952.71507,14733207,328,155,11
1952,9,18,1952.71781,14734262,323,155,6
1952,9,19,1952.72055,14735316,306,142,7
1952,9,20,1952.72329,14736371,295,153,3
1952,9,21,1952.72603,14737426,318,162,9
1952,9,22,1952.72877,14738480,309,176,16
1952,9,23,1952.73151,14739535,304,143,5
1952,9,24,1952.73425,14740590,353,158,8
1952,9,25,1952.73699,14741644,341,167,6
1952,9,26,1952.73973,14742699,328,168,10
1952,9,27,1952.74247,14743754,307,162,10
1952,9,28,1952.74521,14744808,332,151,11
1952,9,29,1952.74795,14745863,339,172,12
1952,9,30,1952.75068,14746918,318,155,4
1952,10,1,1952.75342,14747972,350,183,9
1952,10,2,1952.75616,14749027,316,162,7
1952,10,3,1952.7589,14750081,344,173,10
1952,10,4,1952.76164,14751136,361,186,13
1952,10,5,1952.76438,14752191,396,205,22
1952,10,6,1952.76712,14753245,352,187,13
1952,10,7,1952.76986,14754300,318,166,11
1952,10,8,1952.7726,14755355,356,203,14
1952,10,9,1952.77534,14756409,329,176,15
1952,10,10,1952.77808,14757464,391,201,11
1952,10,11,1952.78082,14758519,362,184,9
1952,10,12,1952.78356,14759573,370,200,8
1952,10,13,1952.7863,14760628,349,178,10
1952,10,14,1952.78904,14761683,373,199,17
1952,10,15,1952.79178,14762737,332,168,15
1952,10,16,1952.79452,14763792,336,177,14
1952,10,17,1952.79726,14764846,371,205,13
1952,10,18,1952.8,14765901,354,193,7
1952,10,19,1952.80274,14766956,347,190,12
1952,10,20,1952.80548,14768010,354,193,14
1952,10,21,1952.80822,14769065,341,176,9
1952,10,22,1952.81096,14770120,366,193,15
1952,10,23,1952.8137,14771174,342,180,14
1952,10,24,1952.81644,14772229,362,198,15
1952,10,25,1952.81918,14773284,394,204,10
1952,10,26,1952.82192,14774338,343,187,12
1952,10,27,1952.82466,14775393,321,182,14
1952,10,28,1952.8274,14776448,351,194,17
1952,10,29,1952.83014,14777502,287,161,16
1952,10,30,1952.83288,14778557,329,146,9
1952,10,31,1952.83562,14779612,345,164,13
1952,11,1,1952.83836,14780666,335,197,15
1952,11,2,1952.8411,14781721,339,186,9
1952,11,3,1952.84384,14782775,359,193,17
1952,11,4,1952.84658,14783830,334,182,10
1952,11,5,1952.84932,14784885,338,183,11
1952,11,6,1952.85205,14785939,327,177,9
1952,11,7,1952.85479,14786994,349,194,16
1952,11,8,1952.85753,14788049,360,175,7
1952,11,9,1952.86027,14789103,311,171,9
1952,11,10,1952.86301,14790158,342,186,12
1952,11,11,1952.86575,14791213,376,194,17
1952,11,12,1952.86849,14792267,331,171,11
1952,11,13,1952.87123,14793322,326,173,12
1952,11,14,1952.87397,14794377,342,182,19
1952,11,15,1952.87671,14795431,377,223,20
1952,11,16,1952.87945,14796486,356,193,14
1952,11,17,1952.88219,14797540,376,184,16
1952,11,18,1952.88493,14798595,335,179,11
1952,11,19,1952.88767,14799650,337,192,17
1952,11,20,1952.89041,14800704,331,171,20
1952,11,21,1952.89315,14801759,354,177,18
1952,11,22,1952.89589,14802814,369,206,18
1952,11,23,1952.89863,14803868,323,148,16
1952,11,24,1952.90137,14804923,378,204,16
1952,11,25,1952.90411,14805978,359,187,11
1952,11,26,1952.90685,14807032,370,198,14
1952,11,27,1952.90959,14808087,345,182,13
1952,11,28,1952.91233,14809142,314,169,14
1952,11,29,1952.91507,14810196,347,178,15
1952,11,30,1952.91781,14811251,337,199,19
1952,12,1,1952.92055,14812306,334,180,14
1952,12,2,1952.92329,14813360,337,188,19
1952,12,3,1952.92603,14814415,350,173,15
1952,12,4,1952.92877,14815469,347,200,14
1952,12,5,1952.93151,14816524,349,177,13
1952,12,6,1952.93425,14817579,368,219,19
1952,12,7,1952.93699,14818633,370,201,14
1952,12,8,1952.93973,14819688,338,175,15
1952,12,9,1952.94247,14820743,319,172,12
1952,12,10,1952.94521,14821797,349,184,11
1952,12,11,1952.94795,14822852,351,180,10
1952,12,12,1952.95068,14823907,327,177,16
1952,12,13,1952.95342,14824961,350,179,11
1952,12,14,1952.95616,14826016,349,194,20
1952,12,15,1952.9589,14827071,359,202,15
1952,12,16,1952.96164,14828125,319,171,12
1952,12,17,1952.96438,14829180,358,187,15
1952,12,18,1952.96712,14830234,343,197,13
1952,12,19,1952.96986,14831289,330,177,17
1952,12,20,1952.9726,14832344,376,210,21
1952,12,21,1952.97534,14833398,309,164,19
1952,12,22,1952.97808,14834453,347,205,21
1952,12,23,1952.98082,14835508,408,230,20
1952,12,24,1952.98356,14836562,372,204,12
1952,12,25,1952.9863,14837617,392,213,26
1952,12,26,1952.98904,14838672,382,225,26
1952,12,27,1952.99178,14839726,417,212,18
1952,12,28,1952.99452,14840781,349,187,14
1952,12,29,1952.99726,14841836,371,207,15
1952,12,30,1953,14842890,370,208,23
1952,12,31,1953.00274,14843945,359,186,16
1953,1,1,1953.00274,14845000,415,224,25
1953,1,2,1953.00548,14846210,402,234,34
1953,1,3,1953.00822,14847421,402,233,29
1953,1,4,1953.01096,14848632,365,226,19
1953,1,5,1953.0137,14849843,393,235,31
1953,1,6,1953.01644,14851054,405,225,18
1953,1,7,1953.01918,14852265,378,223,26
1953,1,8,1953.02192,14853476,373,243,26
1953,1,9,1953.02466,14854687,427,233,25
1953,1,10,1953.0274,14855898,371,212,22
1953,1,11,1953.03014,14857109,386,206,32
1953,1,12,1953.03288,14858320,402,224,17
1953,1,13,1953.03562,14859531,381,204,22
1953,1,14,1953.03836,14860742,376,202,26
1953,1,15,1953.0411,14861953,353,187,24
1953,1,16,1953.04384,14863164,345,195,25
1953,1,17,1953.04658,14864375,419,263,27
1953,1,18,1953.04932,14865586,403,217,18
1953,1,19,1953.05205,14866797,368,218,18
1953,1,20,1953.05479,14868008,394,215,33
1953,1,21,1953.05753,14869219,329,175,16
1953,1,22,1953.06027,14870430,388,232,26
1953,1,23,1953.06301,14871641,365,202,21
1953,1,24,1953.06575,14872852,411,226,25
1953,1,25,1953.06849,14874063,360,225,36
1953,1,26,1953.07123,14875273,364,208,24
1953,1,27,1953.07397,14876484,367,203,19
1953,1,28,1953.07671,14877695,362,188,22
1953,1,29,1953.07945,14878906,362,220,20
1953,1,30,1953.08219,14880117,362,198,23
1953,1,31,1953.08493,14881328,371,202,15
1953,2,1,1953.08767,14882539,373,194,27
1953,2,2,1953.09041,14883750,357,210,22
1953,2,3,1953.09315,14884961,404,216,26
1953,2,4,1953.09589,14886172,412,233,23
1953,2,5,1953.09863,14887383,384,225,23
1953,2,6,1953.10137,14888594,375,205,23
1953,2,7,1953.10411,14889805,406,221,27
1953,2,8,1953.10685,14891016,375,201,30
1953,2,9,1953.10959,14892227,400,225,20
1953,2,10,1953.11233,14893438,374,219,28
1953,2,11,1953.11507,14894649,379,226,20
1953,2,12,1953.11781,14895860,361,196,27
1953,2,13,1953.12055,14897071,369,209,23
1953,2,14,1953.12329,14898282,375,205,23
1953,2,15,1953.12603,14899493,382,208,18
1953,2,16,1953.12877,14900704,381,225,33
1953,2,17,1953.13151,14901915,371,207,30
1953,2,18,1953.13425,14903126,363,196,27
1953,2,19,1953.13699,14904336,391,226,32
1953,2,20,1953.13973,14905547,370,209,20
1953,2,21,1953.14247,14906758,408,228,29
1953,2,22,1953.14521,14907969,368,229,23
1953,2,23,1953.14795,14909180,362,201,27
1953,2,24,1953.15068,14910391,376,206,29
1953,2,25,1953.15342,14911602,416,244,26
1953,2,26,1953.15616,14912813,373,217,33
1953,2,27,1953.1589,14914024,400,246,22
1953,2,28,1953.16164,14915235,360,207,24
1953,3,1,1953.16438,14916446,334,187,26
1953,3,2,1953.16712,14917657,372,223,27
1953,3,3,1953.16986,14918868,399,224,21
1953,3,4,1953.1726,14920079,388,227,23
1953,3,5,1953.17534,14921290,392,211,23
1953,3,6,1953.17808,14922501,392,229,35
1953,3,7,1953.18082,14923712,418,252,31
1953,3,8,1953.18356,14924923,392,248,25
1953,3,9,1953.1863,14926134,378,217,29
1953,3,10,1953.18904,14927345,393,230,25
1953,3,11,1953.19178,14928556,410,245,30
1953,3,12,1953.19452,14929767,384,226,32
1953,3,13,1953.19726,14930978,414,258,40
1953,3,14,1953.2,14932189,408,247,32
1953,3,15,1953.20274,14933400,394,229,22
1953,3,16,1953.20548,14934610,398,237,28
1953,3,17,1953.20822,14935821,394,222,31
1953,3,18,1953.21096,14937032,389,246,41
1953,3,19,1953.2137,14938243,412,250,32
1953,3,20,1953.21644,14939454,404,247,32
1953,3,21,1953.21918,14940665,397,241,35
1953,3,22,1953.22192,14941876,388,237,41
1953,3,23,1953.22466,14943087,398,250,38
1953,3,24,1953.2274,14944298,407,239,36
1953,3,25,1953.23014,14945509,378,229,33
1953,3,26,1953.23288,14946720,382,217,27
1953,3,27,1953.23562,14947931,369,214,36
1953,3,28,1953.23836,14949142,386,218,35
1953,3,29,1953.2411,14950353,378,228,30
1953,3,30,1953.24384,14951564,357,206,21
1953,3,31,1953.24658,14952775,387,205,17
1953,4,1,1953.24932,14953986,340,197,23
1953,4,2,1953.25205,14955197,338,199,26
1953,4,3,1953.25479,14956408,371,204,27
1953,4,4,1953.25753,14957619,380,214,20
1953,4,5,1953.26027,14958830,367,207,17
1953,4,6,1953.26301,14960041,420,251,28
1953,4,7,1953.26575,14961252,375,208,15
1953,4,8,1953.26849,14962463,375,208,19
1953,4,9,1953.27123,14963673,359,195,17
1953,4,10,1953.27397,14964884,363,227,29
1953,4,11,1953.27671,14966095,353,178,19
1953,4,12,1953.27945,14967306,350,193,25
1953,4,13,1953.28219,14968517,376,214,25
1953,4,14,1953.28493,14969728,342,198,20
1953,4,15,1953.28767,14970939,379,223,28
1953,4,16,1953.29041,14972150,374,221,17
1953,4,17,1953.29315,14973361,376,206,15
1953,4,18,1953.29589,14974572,345,193,23
1953,4,19,1953.29863,14975783,335,182,21
1953,4,20,1953.30137,14976994,401,217,24
1953,4,21,1953.30411,14978205,359,201,14
1953,4,22,1953.30685,14979416,341,179,13
1953,4,23,1953.30959,14980627,349,193,20
1953,4,24,1953.31233,14981838,386,204,26
1953,4,25,1953.31507,14983049,338,174,13
1953,4,26,1953.31781,14984260,350,188,12
1953,4,27,1953.32055,14985471,345,179,19
1953,4,28,1953.32329,14986682,360,197,14
1953,4,29,1953.32603,14987893,329,175,9
1953,4,30,1953.32877,14989104,341,191,15
1953,5,1,1953.33151,14990315,334,181,10
1953,5,2,1953.33425,14991526,360,198,18
1953,5,3,1953.33699,14992736,383,203,27
1953,5,4,1953.33973,14993947,389,222,25
1953,5,5,1953.34247,14995158,381,206,18
1953,5,6,1953.34521,14996369,358,177,22
1953,5,7,1953.34795,14997580,338,182,14
1953,5,8,1953.35068,14998791,384,230,19
1953,5,9,1953.35342,15000002,373,195,16
1953,5,10,1953.35616,15001213,373,200,18
1953,5,11,1953.3589,15002424,358,209,18
1953,5,12,1953.36164,15003635,322,173,8
1953,5,13,1953.36438,15004846,337,169,16
1953,5,14,1953.36712,15006057,335,163,15
1953,5,15,1953.36986,15007268,340,178,8
1953,5,16,1953.3726,15008479,353,182,19
1953,5,17,1953.37534,15009690,335,180,10
1953,5,18,1953.37808,15010901,312,180,12
1953,5,19,1953.38082,15012112,347,182,13
1953,5,20,1953.38356,15013323,392,185,17
1953,5,21,1953.3863,15014534,304,157,14
1953,5,22,1953.38904,15015745,334,178,16
1953,5,23,1953.39178,15016956,318,158,8
1953,5,24,1953.39452,15018167,342,180,7
1953,5,25,1953.39726,15019378,347,202,15
1953,5,26,1953.4,15020589,327,167,14
1953,5,27,1953.40274,15021800,327,176,16
1953,5,28,1953.40548,15023010,304,174,8
1953,5,29,1953.40822,15024221,338,155,10
1953,5,30,1953.41096,15025432,356,203,10
1953,5,31,1953.4137,15026643,348,170,7
1953,6,1,1953.41644,15027854,368,199,15
1953,6,2,1953.41918,15029065,354,200,9
1953,6,3,1953.42192,15030276,362,206,14
1953,6,4,1953.42466,15031487,354,197,11
1953,6,5,1953.4274,15032698,363,199,16
1953,6,6,1953.43014,15033909,363,202,17
1953,6,7,1953.43288,15035120,330,178,14
1953,6,8,1953.43562,15036331,327,186,8
1953,6,9,1953.43836,15037542,346,177,13
1953,6,10,1953.4411,15038753,336,182,15
1953,6,11,1953.44384,15039964,341,163,7
1953,6,12,1953.44658,15041175,374,196,7
1953,6,13,1953.44932,15042386,308,163,12
1953,6,14,1953.45205,15043597,346,176,7
1953,6,15,1953.45479,15044808,351,181,8
1953,6,16,1953.45753,15046019,359,197,16
1953,6,17,1953.46027,15047230,368,160,11
1953,6,18,1953.46301,15048441,330,168,9
1953,6,19,1953.46575,15049652,351,172,14
1953,6,20,1953.46849,15050863,398,210,20
1953,6,21,1953.47123,15052073,390,192,12
1953,6,22,1953.47397,15053284,338,169,10
1953,6,23,1953.47671,15054495,316,166,13
1953,6,24,1953.47945,15055706,310,154,11
1953,6,25,1953.48219,15056917,332,174,12
1953,6,26,1953.48493,15058128,332,161,9
1953,6,27,1953.48767,15059339,345,171,10
1953,6,28,1953.49041,15060550,334,170,17
1953,6,29,1953.49315,15061761,316,172,8
1953,6,30,1953.49589,15062972,341,164,10
1953,7,1,1953.49863,15064183,334,162,8
1953,7,2,1953.50137,15065394,339,176,9
1953,7,3,1953.50411,15066605,318,180,15
1953,7,4,1953.50685,15067816,329,147,7
1953,7,5,1953.50959,15069027,334,173,10
1953,7,6,1953.51233,15070238,359,177,14
1953,7,7,1953.51507,15071449,326,174,12
1953,7,8,1953.51781,15072660,325,158,11
1953,7,9,1953.52055,15073871,310,153,8
1953,7,10,1953.52329,15075082,301,146,5
1953,7,11,1953.52603,15076293,341,173,8
1953,7,12,1953.52877,15077504,371,184,9
1953,7,13,1953.53151,15078715,364,176,11
1953,7,14,1953.53425,15079926,326,166,10
1953,7,15,1953.53699,15081136,327,152,14
1953,7,16,1953.53973,15082347,300,133,8
1953,7,17,1953.54247,15083558,363,177,9
1953,7,18,1953.54521,15084769,394,184,13
1953,7,19,1953.54795,15085980,401,190,15
1953,7,20,1953.55068,15087191,293,145,12
1953,7,21,1953.55342,15088402,336,160,8
1953,7,22,1953.55616,15089613,324,165,12
1953,7,23,1953.5589,15090824,279,127,7
1953,7,24,1953.56164,15092035,296,165,3
1953,7,25,1953.56438,15093246,297,153,5
1953,7,26,1953.56712,15094457,322,151,8
1953,7,27,1953.56986,15095668,334,173,11
1953,7,28,1953.5726,15096879,333,151,6
1953,7,29,1953.57534,15098090,324,164,7
1953,7,30,1953.57808,15099301,334,166,12
1953,7,31,1953.58082,15100512,363,177,6
1953,8,1,1953.58356,15101723,316,167,11
1953,8,2,1953.5863,15102934,326,144,8
1953,8,3,1953.58904,15104145,305,151,8
1953,8,4,1953.59178,15105356,313,137,7
1953,8,5,1953.59452,15106567,313,159,7
1953,8,6,1953.59726,15107778,306,133,11
1953,8,7,1953.6,15108989,316,157,11
1953,8,8,1953.60274,15110200,329,156,8
1953,8,9,1953.60548,15111410,322,140,8
1953,8,10,1953.60822,15112621,299,155,7
1953,8,11,1953.61096,15113832,298,134,5
1953,8,12,1953.6137,15115043,314,156,10
1953,8,13,1953.61644,15116254,319,144,10
1953,8,14,1953.61918,15117465,366,178,10
1953,8,15,1953.62192,15118676,351,167,5
1953,8,16,1953.62466,15119887,313,157,9
1953,8,17,1953.6274,15121098,311,157,7
1953,8,18,1953.63014,15122309,303,165,6
1953,8,19,1953.63288,15123520,298,149,5
1953,8,20,1953.63562,15124731,310,139,3
1953,8,21,1953.63836,15125942,304,170,7
1953,8,22,1953.6411,15127153,340,172,5
1953,8,23,1953.64384,15128364,322,169,6
1953,8,24,1953.64658,15129575,355,174,13
1953,8,25,1953.64932,15130786,277,129,7
1953,8,26,1953.65205,15131997,336,156,9
1953,8,27,1953.65479,15133208,331,152,11
1953,8,28,1953.65753,15134419,346,171,14
1953,8,29,1953.66027,15135630,349,171,8
1953,8,30,1953.66301,15136841,383,198,11
1953,8,31,1953.66575,15138052,351,183,14
1953,9,1,1953.66849,15139263,368,175,11
1953,9,2,1953.67123,15140473,364,174,15
1953,9,3,1953.67397,15141684,380,211,18
1953,9,4,1953.67671,15142895,329,172,13
1953,9,5,1953.67945,15144106,338,157,11
1953,9,6,1953.68219,15145317,306,147,7
1953,9,7,1953.68493,15146528,353,174,15
1953,9,8,1953.68767,15147739,322,150,9
1953,9,9,1953.69041,15148950,298,155,5
1953,9,10,1953.69315,15150161,309,156,6
1953,9,11,1953.69589,15151372,308,156,12
1953,9,12,1953.69863,15152583,347,188,11
1953,9,13,1953.70137,15153794,286,143,9
1953,9,14,1953.70411,15155005,327,168,3
1953,9,15,1953.70685,15156216,340,177,12
1953,9,16,1953.70959,15157427,347,177,12
1953,9,17,1953.71233,15158638,312,141,9
1953,9,18,1953.71507,15159849,304,143,9
1953,9,19,1953.71781,15161060,331,145,8
1953,9,20,1953.72055,15162271,324,165,8
1953,9,21,1953.72329,15163482,338,176,12
1953,9,22,1953.72603,15164693,319,150,6
1953,9,23,1953.72877,15165904,332,164,11
1953,9,24,1953.73151,15167115,305,154,13
1953,9,25,1953.73425,15168326,360,190,12
1953,9,26,1953.73699,15169536,307,133,5
1953,9,27,1953.73973,15170747,351,177,14
1953,9,28,1953.74247,15171958,284,154,13
1953,9,29,1953.74521,15173169,304,169,7
1953,9,30,1953.74795,15174380,310,157,8
1953,10,1,1953.75068,15175591,317,163,15
1953,10,2,1953.75342,15176802,354,178,8
1953,10,3,1953.75616,15178013,395,203,11
1953,10,4,1953.7589,15179224,373,186,18
1953,10,5,1953.76164,15180435,363,188,20
1953,10,6,1953.76438,15181646,331,181,9
1953,10,7,1953.76712,15182857,363,194,8
1953,10,8,1953.76986,15184068,321,172,11
1953,10,9,1953.7726,15185279,353,178,10
1953,10,10,1953.77534,15186490,358,187,15
1953,10,11,1953.77808,15187701,326,156,8
1953,10,12,1953.78082,15188912,344,188,15
1953,10,13,1953.78356,15190123,316,162,10
1953,10,14,1953.7863,15191334,315,157,9
1953,10,15,1953.78904,15192545,342,181,11
1953,10,16,1953.79178,15193756,340,177,10
1953,10,17,1953.79452,15194967,397,206,9
1953,10,18,1953.79726,15196178,348,164,12
1953,10,19,1953.8,15197389,358,176,10
1953,10,20,1953.80274,15198600,318,174,10
1953,10,21,1953.80548,15199810,346,191,11
1953,10,22,1953.80822,15201021,312,169,8
1953,10,23,1953.81096,15202232,341,179,14
1953,10,24,1953.8137,15203443,327,177,9
1953,10,25,1953.81644,15204654,341,159,4
1953,10,26,1953.81918,15205865,311,171,14
1953,10,27,1953.82192,15207076,360,193,11
1953,10,28,1953.82466,15208287,342,183,12
1953,10,29,1953.8274,15209498,341,179,14
1953,10,30,1953.83014,15210709,341,173,16
1953,10,31,1953.83288,15211920,383,184,12
1953,11,1,1953.83562,15213131,334,183,15
1953,11,2,1953.83836,15214342,357,197,12
1953,11,3,1953.8411,15215553,369,189,10
1953,11,4,1953.84384,15216764,330,168,5
1953,11,5,1953.84658,15217975,308,165,12
1953,11,6,1953.84932,15219186,341,175,14
1953,11,7,1953.85205,15220397,383,187,10
1953,11,8,1953.85479,15221608,378,191,20
1953,11,9,1953.85753,15222819,362,203,11
1953,11,10,1953.86027,15224030,334,193,10
1953,11,11,1953.86301,15225241,343,186,17
1953,11,12,1953.86575,15226452,327,178,12
1953,11,13,1953.86849,15227663,336,175,12
1953,11,14,1953.87123,15228873,371,205,18
1953,11,15,1953.87397,15230084,331,164,15
1953,11,16,1953.87671,15231295,308,170,7
1953,11,17,1953.87945,15232506,331,184,20
1953,11,18,1953.88219,15233717,343,177,9
1953,11,19,1953.88493,15234928,353,196,13
1953,11,20,1953.88767,15236139,346,188,17
1953,11,21,1953.89041,15237350,370,180,10
1953,11,22,1953.89315,15238561,347,167,10
1953,11,23,1953.89589,15239772,360,198,17
1953,11,24,1953.89863,15240983,347,181,10
1953,11,25,1953.90137,15242194,335,185,14
1953,11,26,1953.90411,15243405,322,187,16
1953,11,27,1953.90685,15244616,310,172,15
1953,11,28,1953.90959,15245827,342,175,14
1953,11,29,1953.91233,15247038,305,162,5
1953,11,30,1953.91507,15248249,363,205,17
1953,12,1,1953.91781,15249460,312,170,20
1953,12,2,1953.92055,15250671,325,170,10
1953,12,3,1953.92329,15251882,315,182,23
1953,12,4,1953.92603,15253093,319,173,8
1953,12,5,1953.92877,15254304,312,175,13
1953,12,6,1953.93151,15255515,350,185,18
1953,12,7,1953.93425,15256726,342,198,23
1953,12,8,1953.93699,15257936,338,192,12
1953,12,9,1953.93973,15259147,373,208,21
1953,12,10,1953.94247,15260358,366,202,15
1953,12,11,1953.94521,15261569,329,183,16
1953,12,12,1953.94795,15262780,336,183,21
1953,12,13,1953.95068,15263991,346,190,13
1953,12,14,1953.95342,15265202,360,199,14
1953,12,15,1953.95616,15266413,356,200,16
1953,12,16,1953.9589,15267624,326,189,21
1953,12,17,1953.96164,15268835,350,177,12
1953,12,18,1953.96438,15270046,363,203,18
1953,12,19,1953.96712,15271257,384,199,13
1953,12,20,1953.96986,15272468,387,227,27
1953,12,21,1953.9726,15273679,370,215,20
1953,12,22,1953.97534,15274890,393,215,16
1953,12,23,1953.97808,15276101,341,200,11
1953,12,24,1953.98082,15277312,372,189,11
1953,12,25,1953.98356,15278523,369,189,14
1953,12,26,1953.9863,15279734,397,210,15
1953,12,27,1953.98904,15280945,361,197,13
1953,12,28,1953.99178,15282156,385,215,20
1953,12,29,1953.99452,15283367,395,201,21
1953,12,30,1953.99726,15284578,352,188,11
1953,12,31,1954,15285789,366,190,13
1954,1,1,1954.00274,15287000,417,211,26
1954,1,2,1954.00548,15288126,368,222,20
1954,1,3,1954.00822,15289252,379,212,15
1954,1,4,1954.01096,15290378,385,222,25
1954,1,5,1954.0137,15291504,372,196,9
1954,1,6,1954.01644,15292630,338,205,19
1954,1,7,1954.01918,15293756,401,218,22
1954,1,8,1954.02192,15294882,350,181,19
1954,1,9,1954.02466,15296008,367,206,14
1954,1,10,1954.0274,15297134,383,219,31
1954,1,11,1954.03014,15298260,343,196,17
1954,1,12,1954.03288,15299386,367,222,26
